strain,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_stable_ID,Gene_name,Gene_description,NCBI_gene_ID
AM140,-1.08660190905132,0.157114256319069,-6.91599816915811,4.64580397283646e-12,5.38606944103567e-10,WBGene00010234,ttr-50,TransThyretin-Related_family_domain,178092
AM140,-1.08532816809389,0.35724453838722,-3.03805391397612,0.00238111349914983,0.0227133984326571,WBGene00015063,B0228.6,?,174251
AM140,-1.084419056447,0.279537117777829,-3.87933833283948,1.04740986756363e-4,0.00181447850620628,WBGene00014144,ZK899.6,?,191457
AM140,-1.08405042886478,0.275487946262146,-3.93501945755998,8.31899562154848e-5,0.00149770313664397,WBGene00020544,fbxb-84,F-box_B_protein,188568
AM140,-1.08107348413155,0.331609765616601,-3.2600773445902,0.0011138183566104,0.0125542560494015,WBGene00019923,fbxc-29,F-box_C_protein,173474
AM140,-1.07826971408465,0.165067692007775,-6.53228806297148,6.47724196440312e-11,5.81723596057307e-9,WBGene00014159,arrd-4,ARRestin_Domain_protein,174540
AM140,-1.07807145663936,0.163952573401178,-6.5755079915788,4.84873390018668e-11,4.6084813195468e-9,WBGene00001910,C50F4.6,?,3565041
AM140,-1.07265550584472,0.183387594025028,-5.8491170656742,4.9418920088987e-9,3.04894506981762e-7,WBGene00000482,chd-3,Chromodomain-helicase-DNA-binding_protein_3_homolog,181421
AM140,-1.06898515950388,0.121779416996765,-8.77804464716958,1.66341243590525e-18,5.75065026643863e-16,WBGene00006541,tbh-1,Tyramine_beta-hydroxylase,181639
AM140,-1.06787361152083,0.140723223759669,-7.58846751083944,3.23711109670577e-14,5.99149510004314e-12,WBGene00020801,T25D10.4,?,174064
AM140,-1.0597630331426,0.386632267979479,-2.74101031111777,0.0061250585317325,0.0463048135068018,WBGene00016980,C56G2.5,Non-specific_serine/threonine_protein_kinase,183867
AM140,-1.05930511109307,0.239768470520701,-4.41803340027398,9.96030315899955e-6,2.4783301492322e-4,WBGene00016983,C56G2.15,?,175899
AM140,-1.05869725923497,0.315230218097129,-3.35848912463323,7.83698049621461e-4,0.00960280420848596,WBGene00006962,xol-1,XO_lethal_protein_1,181061
AM140,-1.05773072303003,0.169068807708831,-6.2562144807435,3.944342077427e-10,3.0824302901374e-8,WBGene00001976,hmg-11,HMG,173805
AM140,-1.05287182555897,0.125545706277337,-8.38636267841069,5.01414810199311e-17,1.51140749931506e-14,WBGene00013254,tag-276,?,174865
AM140,-1.05078616779187,0.158671900350364,-6.62238345587103,3.53452712147635e-11,3.45270936403477e-9,WBGene00020756,T24A6.20,?,178776
AM140,-1.04587191476091,0.143654218326541,-7.28048174947106,3.32630185527994e-13,4.9408855887562e-11,WBGene00006331,sup-26,SUPpressor,175551
AM140,-1.03117982338445,0.369472973564452,-2.79094791003587,0.00525539293214292,0.0416875153639909,WBGene00009951,F53A2.3,?,186139
AM140,-1.02331204468746,0.163898876367999,-6.24355741396202,4.27729201554884e-10,3.24643386791656e-8,WBGene00020911,cpt-6,Carnitine_Palmitoyl_Transferase,179035
AM140,-1.01894427047981,0.149195348653866,-6.82959810525841,8.51528474310313e-12,9.35794312913937e-10,WBGene00000461,ceh-40,Homeobox_protein_ceh-40,191624
AM140,-1.01083802876826,0.221173553788561,-4.57033859362142,4.86936834630012e-6,1.34481246213262e-4,WBGene00000463,ceh-43,Homeobox_protein_ceh-43,175581
AM140,-1.01072844158597,0.185635065651909,-5.44470646230826,5.18908852559365e-8,2.52280571175175e-6,WBGene00007649,C17G1.2,?,182741
AM140,-1.00468823345704,0.176883356997873,-5.67994779446165,1.34735859832603e-8,7.68358552018356e-7,WBGene00018604,uggt-1,UDP-Glucose_Glycoprotein_glucosylTransferase,181007
AM140,-1.00220015104271,0.130078061447119,-7.70460552604512,1.31248084014741e-14,2.71503389481474e-12,WBGene00000301,cav-1,Caveolin-1,177815
