strain,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_stable_ID,Gene_name,Gene_description,NCBI_gene_ID
N2,1.4366709490898,0.188701530714263,7.61345678358722,2.66860583707781e-14,1.25424474342657e-11,WBGene00001387,far-3,Fatty_Acid/Retinol_binding_protein,179785
N2,1.43061139205243,0.469019785922104,3.05021543865109,0.00228677266124315,0.0255610941862627,WBGene00006970,zag-1,Zinc_finger_E-box-binding_homeobox_protein_zag-1,177144
N2,1.42856905156271,0.319335116614667,4.47357330038504,7.69231717211987e-6,2.48114936237984e-4,WBGene00019662,K11H12.6,?,187313
N2,1.42310939698839,0.278913045943309,5.10234073911926,3.35478031623523e-7,1.67230715763847e-5,WBGene00010005,cnc-7,CaeNaCin_(Caenorhabditis_bacteriocin),180337
N2,1.42272873694511,0.453727975551095,3.13564252946288,0.00171478080420521,0.0204406842240403,WBGene00021525,Y41D4B.26,?,176973
N2,1.4213844629304,0.203026207437623,7.0009900734963,2.54159953689778e-12,6.11843595833685e-10,WBGene00008390,D1086.3,?,179907
N2,-1.42015058101688,0.312196379426097,-4.54890150753033,5.3926673558415e-6,1.84171719038601e-4,WBGene00015138,B0310.2,Putative_zinc_finger_protein_B0310.2,180403
N2,-1.41727489012701,0.442878516138531,-3.200143692867,0.00137359088039478,0.017117856047344,WBGene00003979,pes-5,Patterned_Expression_Site,174819
N2,-1.4156381433618,0.28656208969149,-4.9400747491961,7.80926280921336e-7,3.48766624103782e-5,WBGene00015549,C06G3.3,?,177472
N2,1.41155427928639,0.474179803332913,2.97683340657881,0.00291242219359897,0.0310763319468344,WBGene00007439,C08E8.3,?,182408
N2,1.40942526496514,0.228562923074319,6.16646499794217,6.98335297066839e-10,7.49192324135837e-8,WBGene00016892,C53A3.2,?,178964
N2,1.40876824579215,0.234778476145884,6.00041481194719,1.96814086025194e-9,1.85005240863683e-7,WBGene00045457,F33H12.7,?,6418627
N2,-1.40797383085016,0.425527373600262,-3.30877381386233,9.37055062900467e-4,0.0128131562020261,WBGene00009773,lipl-2,Lipase,185840
N2,1.40615405650024,0.214026997502093,6.56998450154165,5.03204993298604e-11,8.14202177681511e-9,WBGene00000220,atf-2,ATF_(cAMP-dependent_transcription_factor)_family,174399
N2,-1.40359939430693,0.200895187028034,-6.98672484428941,2.81377310082083e-12,6.61236678692894e-10,WBGene00016453,vet-2,Very_Early_Transcript,172993
N2,1.39947157254464,0.424177926684046,3.29925600675362,9.69414592927279e-4,0.0131249959289331,WBGene00004002,pgp-8,P-GlycoProtein_related,181277
N2,1.39119228323842,0.392241684922248,3.54677316745208,3.89980209364034e-4,0.006383258153272,WBGene00018877,aman-1,Alpha-mannosidase,180749
N2,1.39077976411934,0.455609143239085,3.05257211089268,0.00226889209529044,0.0254476874778599,WBGene00003978,pes-4,Patterned_Expression_Site,175288
N2,-1.38757996177258,0.212457870624418,-6.53108288101755,6.52958506808576e-11,1.00698444721885e-8,WBGene00004816,skr-10,SKp1_Related_(ubiquitin_ligase_complex_component),178447
N2,1.38542189502163,0.315694081146768,4.3884949948667,1.14137761016909e-5,3.40344320615374e-4,WBGene00009408,F35C12.3,?,185275
N2,-1.38361357585363,0.185611049183552,-7.45437074969264,9.02977477660463e-14,3.42784142481107e-11,WBGene00002130,inx-8,Innexin-8,178101
N2,-1.38235633172597,0.295608890125416,-4.67630161981763,2.92094896256151e-6,1.1088371638647e-4,WBGene00012021,T25E12.6,?,180118
N2,1.38100547617762,0.153117538105454,9.01925078776089,1.89380005839348e-19,2.33647582204295e-16,WBGene00017970,F32A5.4,?,174188
N2,1.37859421506042,0.457702092160349,3.01199019771457,0.00259540978270681,0.0284314035020158,WBGene00018543,ugt-32,UDP-GlucuronosylTransferase,185911
N2,1.36901339042476,0.24608662020542,5.56313622122966,2.64968889887227e-8,1.74349529545796e-6,WBGene00019592,K09F6.9,?,173585
N2,1.36882691428951,0.357165374793167,3.83247372476178,1.26861152409549e-4,0.00258168984388092,WBGene00016845,C50F7.5,?,177554
N2,1.36471137458571,0.479449746185404,2.84641171560445,0.00442149875099343,0.042784502619907,WBGene00009304,eva-1,?,173355
N2,1.36187067482365,0.407221547182653,3.34429915176565,8.24907351780768e-4,0.0117826853286196,WBGene00017841,F26G1.5,?,173823
N2,-1.35791121135188,0.271223833908362,-5.00660724311816,5.53978022960993e-7,2.6106003989708e-5,WBGene00001104,dsl-2,Delta-like_protein,176938
N2,-1.35395990106584,0.351105126083121,-3.85628064212683,1.15125311120068e-4,0.0024124985578664,WBGene00008782,sdz-14,SKN-1_Dependent_Zygotic_transcript,173101
N2,1.35080769112454,0.36486615861024,3.70220054463179,2.13737562684616e-4,0.00394315839943394,WBGene00007506,C10C5.2,?,182493
N2,-1.35030370029934,0.217651671565833,-6.20396659756832,5.50574764492453e-10,6.03796991726724e-8,WBGene00004821,skr-15,SKp1_Related_(ubiquitin_ligase_complex_component),173729
N2,1.34759113620324,0.469847428019821,2.86814624458557,0.00412884635698225,0.040508661573971,WBGene00002123,inx-1,Innexin,180968
N2,1.3464800495111,0.17920221423818,7.51374672034732,5.74587006575003e-14,2.46572771951969e-11,WBGene00044280,W02A2.9,?,3565254
N2,1.32998909113015,0.224361204990282,5.92789244106511,3.06847367751112e-9,2.72845362135448e-7,WBGene00003623,nhr-25,Nuclear_hormone_receptor_family_member_nhr-25,181432
N2,1.32873669761498,0.388273718938769,3.42216491305847,6.21246206547599e-4,0.00947712528380959,WBGene00011707,T11B7.2,?,188408
N2,1.32792377914278,0.316376987332211,4.19728309046826,2.70136179650943e-5,7.14810748835068e-4,WBGene00004122,pqn-35,Prion-like-(Q/N-rich)-domain-bearing_protein,173800
N2,1.32737586543971,0.263170888797364,5.04377923981464,4.56425867825501e-7,2.18685597836781e-5,WBGene00015216,valv-1,?,182010
N2,-1.32659195820021,0.337939832194225,-3.92552706671693,8.65400378754772e-5,0.00191943859287856,WBGene00005059,sra-33,Serpentine_receptor_class_alpha-33,181920
N2,-1.32351926973158,0.183037419003263,-7.23086720157469,4.79919473425457e-13,1.52800167829331e-10,WBGene00004813,skr-7,SKp1_Related_(ubiquitin_ligase_complex_component),178840
N2,1.32043339401433,0.357910535585013,3.68928338992885,2.2488660757372e-4,0.00412280364753745,WBGene00020561,T19C3.3,?,188586
N2,1.31905989132671,0.434276272439225,3.03737499614673,0.00238648364115996,0.0265254431737036,WBGene00007440,C08E8.4,?,182409
N2,1.31820516744019,0.407619785670665,3.23390869084365,0.00122108488295059,0.0157543892741468,WBGene00001117,dyf-1,Tetratricopeptide_repeat_protein_30_homolog,172122
N2,1.3101712316632,0.28537335336314,4.59107767499229,4.40963175722832e-6,1.57872521064041e-4,WBGene00016004,C18H9.6,?,182809
N2,1.30681488090528,0.129500592942868,10.091188396966,6.04333923084044e-24,9.94129303473252e-21,WBGene00002271,lec-8,Probable_galaptin_lec-8,181198
N2,-1.30486080751775,0.279231419361839,-4.67304435331778,2.96767646948725e-6,1.1222592625992e-4,WBGene00206389,C29F7.10,?,13223505
N2,1.3040527124233,0.221097670132488,5.89808436987088,3.67745935948394e-9,3.18390560334267e-7,WBGene00008741,F13D12.6,Uncharacterized_serine_carboxypeptidase_F13S12.6,174802
N2,1.29973133060414,0.202972931248471,6.40347125407113,1.51883462561259e-10,2.02579699389139e-8,WBGene00206361,K02G10.15,?,13220381
N2,1.29964436002757,0.370478732447295,3.50801340590438,4.51466299053189e-4,0.00723372138255677,WBGene00015816,C16A11.3,?,173756
N2,-1.29948736333588,0.309371512646205,-4.20041054271845,2.66431424398865e-5,7.08808129061132e-4,WBGene00017135,EEED8.4,Putative_RNA-binding_protein_EEED8.4,173921
N2,-1.29698348052531,0.319596441080952,-4.05819124937251,4.94542610154156e-5,0.00120820187183701,WBGene00011475,T05D4.2,?,188126
N2,1.29332877246555,0.439385212402236,2.94349635800116,0.00324527641519674,0.0338478096371337,WBGene00016927,nhr-172,Nuclear_Hormone_Receptor_family,183808
N2,-1.2918862618716,0.196870748211349,-6.56210368279145,5.30539034209854e-11,8.445839141373e-9,WBGene00003601,nhr-2,Nuclear_hormone_receptor_family_member_nhr-2,172251
N2,-1.2912851267721701,0.426446573624649,-3.02801149460927,0.0024616872355617,0.0272081220772609,WBGene00022741,ZK430.5,?,191319
N2,-1.2910327937635,0.255959332216276,-5.04389811687987,4.56142242296853e-7,2.18685597836781e-5,WBGene00011522,srap-1,Serine_Rich_Adhesion_Protein-like,174709
N2,1.29080979642188,0.199264787486142,6.47786200816665,9.30313726990616e-11,1.35032301255844e-8,WBGene00022644,dod-19,Downstream_Of_DAF-16_(regulated_by_DAF-16),178564
N2,1.2876075081245,0.333674794103958,3.85886956664561,1.13912710282176e-4,0.00239216691592569,WBGene00045401,eol-1,Enhanced_Olfactory_Learning,6418775
N2,1.28624395770347,0.404119945907685,3.18282720446887,0.00145844623853052,0.0178818190985047,WBGene00003933,pat-9,Paralysed_Arrest_at_Two-fold,181714
N2,-1.28616326404247,0.333690108949387,-3.85436436246765,1.16030687871461e-4,0.00242631968070195,WBGene00019415,K05F6.4,?,187034
N2,-1.2835921423856,0.417325617787299,-3.07575688545393,0.00209968970652058,0.0239583091368302,WBGene00017252,sdz-10,SKN-1_Dependent_Zygotic_transcript,184179
N2,1.28194473838091,0.198710667803955,6.45131312046952,1.10885126531731e-10,1.54145943502561e-8,WBGene00012101,zip-10,bZIP_transcription_factor_family,179599
N2,-1.28123797860726,0.198887829869152,-6.44201296504762,1.17899206613435e-10,1.60287449083826e-8,WBGene00021913,cec-8,C.Elegans_Chromodomain_protein,175202
N2,-1.281057785886,0.378906555114204,-3.38093328973916,7.22400791227866e-4,0.0107052077557954,WBGene00010149,F56D5.5,?,177772
N2,1.28099369013446,0.331731427247401,3.86153853665215,1.12675235267891e-4,0.00237629182071385,WBGene00000022,abt-4,ABC_Transporter_family,178559
N2,-1.28057147759825,0.378963524198146,-3.37914177969457,7.27124986893352e-4,0.010727539044301,WBGene00017648,ddo-3,D-aspartate_oxidase_3,184746
N2,-1.27581712413489,0.187663407135167,-6.79843312881965,1.05763083524308e-11,2.00746468150947e-9,WBGene00013254,tag-276,?,174865
N2,1.27452695498944,0.394327003252481,3.23215743399997,0.00122859347123076,0.0158305712285216,WBGene00007765,C27B7.9,?,3565797
N2,1.27098563943985,0.306279897785185,4.14975206871486,3.32835584726478e-5,8.51058865608896e-4,WBGene00001824,hbl-1,Hunchback-like_protein,180848
N2,-1.26892964422197,0.243759631803764,-5.20565950494833,1.93308818540011e-7,1.02578389193006e-5,WBGene00012300,W06D11.2,?,181389
N2,1.26794334990534,0.378759306313343,3.34762295941155,8.15078206957016e-4,0.0116930550910839,WBGene00011374,T02D1.8,?,259608
N2,1.25102265688781,0.198172814732694,6.31278643629933,2.74055575421175e-10,3.46785708898333e-8,WBGene00011190,swt-6,SWEET_sugar_transporter_family,187765
N2,-1.25086143575174,0.297492696244971,-4.20467948134673,2.61452396787669e-5,6.99332020675961e-4,WBGene00009778,F46C5.1,?,174411
N2,1.24745640212254,0.375970663208718,3.31796207575382,9.06767951795739e-4,0.0126231307252806,WBGene00011756,ctg-2,CRAL/TRIO_and_GOLD_domain_containing,174360
N2,1.243761316281,0.167367789959286,7.43130632592781,1.07530361318894e-13,3.93083209710181e-11,WBGene00011060,R06C1.6,?,173077
N2,1.23794737348362,0.328132331020893,3.77270770494357,1.61485433065819e-4,0.00317502235928214,WBGene00004811,skr-5,SKp1_Related_(ubiquitin_ligase_complex_component),180148
N2,1.23554263927589,0.250672700737188,4.92890783736064,8.26905680627866e-7,3.67637795846713e-5,WBGene00020954,W02G9.4,?,178731
N2,-1.23306842663116,0.311910072338552,-3.95328184622638,7.70865458316378e-5,0.00174906714335233,WBGene00007649,C17G1.2,?,182741
N2,-1.23250006700825,0.269756513439667,-4.56893533836362,4.90207977628876e-6,1.7096652788682e-4,WBGene00008157,C47F8.1,?,173107
N2,1.22455936739441,0.350515583404185,3.49359465134636,4.76564012923537e-4,0.00755005908114817,WBGene00018252,F40H3.6,?,174025
N2,-1.22391388792445,0.29338838400013,-4.17165080374793,3.02400818847386e-5,7.87518755151372e-4,WBGene00020354,T08B6.5,?,177260
N2,1.22270815385695,0.208063386812553,5.87661372136805,4.18743775506772e-9,3.47311013802676e-7,WBGene00013079,ttr-26,TransThyretin-Related_family_domain,180211
N2,1.2213055019187,0.374373743963975,3.26226270300682,0.00110526665115298,0.0144806846811202,WBGene00009902,drd-1,dietary_restriction_down_regulated,174339
N2,1.21758150572111,0.240475166857132,5.06323177413361,4.12208198997202e-7,2.02412682791163e-5,WBGene00022848,ZK1055.7,?,179051
N2,1.21296717586717,0.206306451566274,5.87944374331655,4.11647470934341e-9,3.44318689671351e-7,WBGene00002274,lec-11,Galectin,177420
N2,1.21268004657935,0.327385626311336,3.7041334411735,2.12114584749308e-4,0.00392054485295069,WBGene00006741,unc-1,Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein;Stomatin-like_protein_UNC-1;_Uncharacterized_protein,180458
N2,1.21239870742958,0.261162241405077,4.64232004177466,3.44518666175562e-6,1.27834557712511e-4,WBGene00020471,pho-14,intestinal_acid_PHOsphatase,188466
N2,1.20956309000784,0.321209023210616,3.7656572593066,1.66111531369629e-4,0.00325088701447286,WBGene00014697,cyp-25A3,CYtochrome_P450_family,4363046
N2,-1.20782216319475,0.207860073201378,-5.81074635735648,6.21949341415226e-9,4.7586356587351e-7,WBGene00018731,F53A9.8,?,181118
N2,1.20318692204702,0.313407929426063,3.83904429045683,0.00012351415066603601,0.00252922130098294,WBGene00008900,F16H6.10,?,180190
N2,-1.2027380362608,0.191207555007954,-6.29022235136455,3.17011568314424e-10,3.81573680397972e-8,WBGene00000461,ceh-40,Homeobox_protein_ceh-40,191624
N2,1.20088152116887,0.242956684592518,4.94278032803651,7.70162475384547e-7,3.45522892365704e-5,WBGene00011984,T24C2.5,?,188842
N2,1.20036160597302,0.335234643065973,3.58066098120056,3.42726108000858e-4,0.00571403156413593,WBGene00011108,R07E3.7,?,187679
N2,-1.19704361373484,0.277067653362445,-4.32040189176804,1.55745288898461e-5,4.41725862479254e-4,WBGene00013383,aptf-2,AP-2_Transcription_Factor_family,190458
N2,-1.19186638433498,0.306815523142628,-3.88463521052331,1.02483646466459e-4,0.00220854495769421,WBGene00007282,clec-223,C-type_LECtin,179561
N2,-1.19155203625082,0.264704957062677,-4.50143453856317,6.74963537941389e-6,2.22063003982717e-4,WBGene00044694,fbxb-90,F-box_B_protein,4363043
N2,-1.18994181041304,0.329064711019261,-3.61613315121897,2.99036600731348e-4,0.00514983399497623,WBGene00021966,Y57G7A.2,?,173508
N2,-1.18685888945025,0.388996654930022,-3.05107736636903,0.00228021811703618,0.0255167265477858,WBGene00017140,EEED8.12,Putative_RNA-binding_protein_EEED8.12,173922
N2,1.18661036484327,0.344411793089254,3.44532443038547,5.70374361004398e-4,0.00879307511098801,WBGene00003610,nhr-11,Nuclear_hormone_receptor_family_member_nhr-11,177724
N2,1.18509307819167,0.169919382862466,6.97444316373778,3.07084658221927e-12,7.04866413174517e-10,WBGene00194713,F19B10.13,?,13184428
N2,1.18257794195123,0.396739515247394,2.98074151049414,0.0028755139880332,0.0307823460541081,WBGene00012034,T26C5.4,?,188916
N2,1.18182537316323,0.394292364903572,2.99733263526991,0.00272353359577381,0.0295074386281971,WBGene00003602,nhr-3,Nuclear_hormone_receptor_family_member_nhr-3,181551
N2,1.18103590316018,0.368224462409509,3.20738034467337,0.00133949770442163,0.0168418373791611,WBGene00008454,E02A10.4,?,259342
N2,1.17819182234808,0.188227049338442,6.25941822118049,3.8641630345794e-10,4.4348010641045e-8,WBGene00009957,F53B2.8,?,178203
N2,1.17756010523292,0.234799297665388,5.01517728946133,5.29845861015906e-7,2.51422050395529e-5,WBGene00001163,efn-2,Eph(F)riN,177949
N2,-1.17395377349972,0.209158451384647,-5.61274844849944,1.99137989049125e-8,1.33706935504413e-6,WBGene00017105,E02H9.7,?,184002
N2,1.1708068881574,0.305219168831571,3.83595464413144,1.250774912501e-4,0.00255593134293682,WBGene00045272,F59C12.4,?,6418857
N2,1.17076624236903,0.244112151458312,4.79601787692639,1.6185084251928e-6,6.60110667630287e-5,WBGene00007913,cyp-36A1,Probable_cytochrome_P450_CYP36A1,183193
N2,1.15807472732147,0.307836568105999,3.76197907365802,1.68574155136523e-4,0.00328819547667487,WBGene00007453,fbxa-98,F-box_A_protein,182421
N2,-1.157693944722,0.325466294986642,-3.55703174969167,3.75068839943432e-4,0.00616988241706946,WBGene00000715,col-142,COLlagen,188514
N2,1.15544292744633,0.298760646407776,3.86745356638865,1.09977760946983e-4,0.00232935729731056,WBGene00001064,dpy-2,Cuticle_collagen_dpy-2,174107
N2,1.15535229580182,0.40676670858853903,2.84033150060594,0.00450666743822674,0.043480750357085,WBGene00009804,F47B8.3,?,185896
N2,1.15300819771735,0.180781032704836,6.37792682377186,1.7950123845368e-10,2.33115424149714e-8,WBGene00006408,tag-18,?,180662
N2,1.15098764853391,0.317273799446029,3.62774250676726,2.85910187914346e-4,0.00499457266321168,WBGene00010904,ugt-62,UDP-glucuronosyltransferase,175591
N2,-1.14933528152389,0.159910021403892,-7.18738745347898,6.60428008537348e-13,1.97528013462534e-10,WBGene00001435,fkh-3,ForKHead_transcription_factor_family,181465
N2,1.14640760420076,0.215465902996099,5.32059870383074,1.03426316283654e-7,5.86676863057277e-6,WBGene00006820,unc-89,Muscle_M-line_assembly_protein_unc-89,171990
N2,-1.14494494747545,0.369160060210549,-3.10148651190067,0.0019255164429757,0.0225710775441451,WBGene00020438,T12A2.3,?,175884
N2,1.14491394332771,0.287647183569928,3.98027169645267,6.88365473252644e-5,0.00159862758141261,WBGene00020760,T24C4.4,?,188845
N2,-1.14486882008307,0.17583818210177601,-6.51092274953351,7.46905503205423e-11,1.1341472794827e-8,WBGene00016457,C35E7.5,?,172989
N2,1.14100274330773,0.233976823047636,4.87656310760074,1.07950162811907e-6,4.63247003023271e-5,WBGene00011103,R07E3.2,?,187676
N2,1.14014627331809,0.360692117479852,3.16099581350508,0.00157230758303857,0.019017985103665,WBGene00011763,T14B1.1,?,181181
N2,-1.1365591212041,0.185728022032694,-6.11948110341704,9.38805620286813e-10,9.65209528357379e-8,WBGene00001186,egl-18,GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein;GATA-like_transcription_factor_ELT-5;_Uncharacterized_protein,176992
N2,1.13459193249161,0.204570758126667,5.54620779079819,2.91931866245335e-8,1.89563652621149e-6,WBGene00003530,nas-11,Zinc_metalloproteinase_nas-11,180938
N2,1.13443180910186,0.235146895695402,4.8243537544776,1.40457932363163e-6,5.77633246843506e-5,WBGene00007652,C17G1.5,?,181207
N2,1.13429678697945,0.295797129517695,3.83471194879054,1.25711531236612e-4,0.00256358019277968,WBGene00021415,nsy-4,Neuronal_SYmmetry,177019
N2,-1.13413487467363,0.258059287064484,-4.3948616907952,1.10843304496437e-5,3.32529913489311e-4,WBGene00016779,sdz-7,SKN-1_Dependent_Zygotic_transcript,260202
N2,1.13010615932723,0.261336987892796,4.32432534115996,1.52999363997961e-5,4.3518839269737e-4,WBGene00003847,blmp-1,B_lymphocyte-induced_maturation_protein_1_homolog,172917
N2,-1.12551739097778,0.132243622807413,-8.51093887995547,1.7253056881252e-17,1.70287671417957e-14,WBGene00016534,C39D10.7,?,181050
N2,1.12506870223796,0.360927416165455,3.11716054765484,0.00182602100281301,0.021506953815948,WBGene00007315,C04H5.7,?,175115
N2,1.12392319301815,0.193574290341178,5.80615943903096,6.39220948872415e-9,4.85316212720826e-7,WBGene00003769,nlp-31,Neuropeptide-like_protein_31_QWGYGGY-amide_GYGGYGGY-amide_GYGGY-amide_GMYGGY-amide_PYGGYGW-amide,178804
N2,1.12114063633223,0.400496284940011,2.79937836751761,0.00512011023330853,0.0484520498588257,WBGene00020373,gpx-6,Glutathione_peroxidase,188313
N2,-1.11687762857738,0.400593214467972,-2.78805927868924,0.00530248402821136,0.0498620855888086,WBGene00013699,Y106G6D.2,?,172875
N2,1.11650066109962,0.276098887005833,4.04384339686247,5.25820479714259e-5,0.0012720216016617,WBGene00003408,mrp-2,Multidrug_resistance_related_protein_2,180408
N2,-1.11448681978951,0.284379037694364,-3.9190188869944,8.89101481046738e-5,0.00195842130356943,WBGene00044281,R04A9.7,?,3565956
N2,1.11050008157752,0.241029495669414,4.60732027212401,4.07891497489169e-6,1.48010627949195e-4,WBGene00045268,ttr-42,TransThyretin-Related_family_domain,6418853
N2,1.10850631934624,0.294780630533479,3.76044490216378,1.69611430983626e-4,0.00330190300553923,WBGene00003517,nac-1,Sodium-dependent_low-affinity_dicarboxylate_transporter_1,181585
N2,-1.10840359780338,0.207292852617077,-5.34704204129452,8.940325572519e-8,5.20278898226844e-6,WBGene00006393,taf-11.1,TAF_(TBP-associated_transcription_factor)_family,180698
N2,-1.10500181745478,0.233844572201301,-4.72536867994335,2.29698233945728e-6,8.96095481835706e-5,WBGene00007548,C13C4.4,?,179661
N2,1.10187071507824,0.302873245395983,3.63805893002412,2.74700579337879e-4,0.00483296741188032,WBGene00014206,nit-1,NITrilase,191515
N2,1.09984803875199,0.371961751098995,2.95688477512106,0.00310764224685905,0.0327567592725243,WBGene00016492,C37A2.6,Methyltransferase-like_protein_20_homolog,183284
N2,1.09704901330873,0.285272209967309,3.84562174294668,1.20247142142101e-4,0.00249860903777375,WBGene00004219,ptr-4,PaTched_Related_family,180876
N2,1.0956605823694,0.383978326415359,2.85344381959776,0.00432481741161637,0.0421174420450447,WBGene00022441,Y110A2AL.4,?,173630
N2,1.09546188524609,0.300799358452158,3.64183584327799,2.70700677602269e-4,0.00478820015758853,WBGene00018470,F45E4.5,?,185796
N2,1.09475352671175,0.28201048833969,3.88196032408938,1.0361778603495e-4,0.00222812101996722,WBGene00019160,H05L03.3,?,180857
N2,1.09345672075618,0.369826209385111,2.95667719866098,0.00310973489750307,0.0327567592725243,WBGene00000969,dhs-5,Uncharacterized_oxidoreductase_dhs-5,173930
N2,-1.09333208234418,0.334449021021534,-3.26905451540785,0.00107907509030517,0.0142364616335985,WBGene00010691,K08H2.4,?,181449
N2,1.09314698313945,0.238634614465862,4.5808399824403,4.63112093930202e-6,1.6278350330769e-4,WBGene00008476,E03H4.8,?,184023
N2,-1.09314215128277,0.163081456262029,-6.70304384286576,2.04122186490064e-11,3.59765353688738e-9,WBGene00009367,F33H2.3,Acidic_leucine-rich_nuclear_phosphoprotein_32-related_protein_1,173372
N2,1.09004277145149,0.272691957776438,3.99734110363878,6.40579622485485e-5,0.00149468578579947,WBGene00015110,B0281.3,?,181897
N2,-1.0889547783247,0.187735787853482,-5.80046452930205,6.61314622433636e-9,4.98257658276335e-7,WBGene00000884,cyn-8,Peptidyl-prolyl_cis-trans_isomerase_8,181136
N2,-1.08808736640076,0.342535711558769,-3.17656620808741,0.00149029767791437,0.0181991815691358,WBGene00019814,R02C2.1,?,178550
N2,1.08458394577051,0.299877143329327,3.61676096327025,2.98312550836143e-4,0.00514983399497623,WBGene00009982,F53F1.4,?,179822
N2,1.08092175368267,0.253191904886979,4.26917975187706,1.9619311602365e-5,5.42416261947739e-4,WBGene00020938,clec-218,C-type_LECtin,189114
N2,1.07832753198988,0.159946800122953,6.74178871450358,1.5644848058883e-11,2.85953056187362e-9,WBGene00004469,rps-0,40S_ribosomal_protein_SA,175628
N2,1.07758732509695,0.336479198635957,3.20253771842463,0.00136222459830927,0.0170623817072494,WBGene00001772,gst-24,Glutathione_S-Transferase,185407
N2,-1.07497636793222,0.221418645816283,-4.85494960900517,1.20417360531052e-6,5.08627826976915e-5,WBGene00006552,tbx-33,Putative_T-box_protein_33,190493
N2,1.07341935072065,0.290748243427363,3.69192032965393,2.22567191204998e-4,0.00409076010650527,WBGene00009889,F49E11.2,?,186046
N2,1.07010878493427,0.233005837812259,4.59262649803865,4.3770202979499e-6,1.57668577886006e-4,WBGene00011672,cyp-13A5,Putative_cytochrome_P450_CYP13A5,188356
N2,1.06952701587793,0.264548296132226,4.04284220127187,5.28071613606672e-5,0.00127434396730999,WBGene00002039,hum-6,Unconventional_myosin_heavy_chain_6,180539
N2,1.06940467645966,0.333403139202903,3.20754231353784,0.00133874365043199,0.0168418373791611,WBGene00009595,F40F12.7,?,176402
N2,-1.06504674861739,0.199426918596202,-5.34053655401399,9.26718884999525e-8,5.34895637131305e-6,WBGene00000995,die-1,Dorsal_Intercalation_and_Elongation_defect,174569
N2,1.06501286829125,0.150256994232576,7.08794205375072,1.36120939440692e-12,3.83861049222753e-10,WBGene00013392,Y62H9A.4,?,190461
N2,1.06443589898369,0.354093756839636,3.00608490949971,0.00264635089918897,0.0288932338218973,WBGene00008228,C50B8.6,?,3565404
N2,1.05975930409521,0.307046689796472,3.45145979198695,5.57562825841064e-4,0.00863916026852638,WBGene00020143,T01C8.2,?,181725
N2,1.05938455669173,0.254658719749766,4.16001681675265,3.18224162686208e-5,8.20071145094745e-4,WBGene00020047,ttr-32,TransThyretin-Related_family_domain,187854
N2,1.05886722371349,0.284823233773808,3.71762938607173,2.01100997976557e-4,0.00377596719641955,WBGene00009434,F35E12.10,?,179868
N2,1.05880345030095,0.168558874223295,6.28150523180594,3.35310514471333e-10,3.9873672022073e-8,WBGene00009620,fip-5,Fungus-Induced_Protein,181237
N2,-1.05683467332557,0.313345792946365,-3.37274250082709,7.44235178841056e-4,0.0108985181233846,WBGene00007867,C32H11.4,?,178244
